기준일,지점,상품군,상품명,보유잔액,계좌수,목표금액,달성률(%),수익률(%),담당자
2025-12-23,강남금융센터,보험,방카슈랑스,7349000,36.0,6556283,112.1,7.92,정가은
2025-10-05,대구지점,여신,전세자금대출,44566000,38.0,55459178,80.4,1.13,안민서
2025-09-05,충북지점,카드,체크카드,27384000,33.0,30650257,89.3,1.59,신시우
2025-10-09,세종지점,여신,소액신용대출,4835000,41.0,7091722,68.2,1.92,송채원
2025-08-17,광주지점,보험,방카슈랑스,122122000,27.0,149520391,81.7,9.24,윤채원
2025-11-04,서울지점,수신,정기예금,54628000,38.0,47663465,114.6,1.93,윤건우
2025-10-23,부산지점,투자,P2P연계,2874000,42.0,3457475,83.1,10.33,윤유진
2025-06-12,강원지점,수신,적금,15210000,44.0,11330076,134.2,3.05,안시우
2025-03-31,경북지점,수신,적금,203979000,40.0,231803370,88.0,1.36,임민준
2025-12-06,여의도PB센터,보험,방카슈랑스,66097000,37.0,60834768,108.7,11.6,황수아
2025-08-10,여의도PB센터,수신,적금,38678000,39.0,49668320,77.9,1.54,류도윤
2025-09-07,부산지점,여신,소액신용대출,24328000,45.0,24744228,98.3,3.75,장채원
2025-08-28,강원지점,투자,펀드,109528000,30.0,111320364,98.4,3.96,안하준
2025-04-10,충남지점,수신,외화예금,38664000,32.0,52639798,73.5,0.8,서시우
2025-09-28,대전지점,수신,정기예금,8592000,41.0,12396461,69.3,2.51,서예준
2025-02-27,제주지점,여신,주택담보대출,29090000,40.0,39933309,72.8,2.86,조서연
2025-03-05,부산지점,여신,전세자금대출,27098000,49.0,21337965,127.0,4.19,장예준
2025-06-17,전남지점,보험,방카슈랑스,14581000,37.0,14444986,100.9,-1.16,전태양
2025-08-25,강원지점,카드,체크카드,6497000,38.0,7670784,84.7,1.99,한서연
2025-01-26,대구지점,투자,펀드,96867000,,76791230,126.1,10.07,김도윤
2025-01-01,세종지점,투자,P2P연계,27664000,33.0,32867653,84.2,-1.73,박건우
2025-12-20,광주지점,투자,펀드,169522000,29.0,182344038,93.0,4.99,정수아
2025-12-26,본점영업부,투자,P2P연계,68472000,28.0,100566716,68.1,1.38,조수아
2025-12-13,제주지점,여신,주택담보대출,5633000,32.0,5877421,95.8,1.35,신건우
2025-11-25,울산지점,카드,체크카드,7774000,38.0,7362610,105.6,4.39,신민준
2025-06-22,경기지점,수신,정기예금,21661000,40.0,21748918,99.6,1.41,박시우
2025-08-19,세종지점,카드,체크카드,8012000,25.0,5993408,133.7,2.25,이가은
2025-09-07,전남지점,수신,정기예금,17772000,39.0,24306444,73.1,0.33,류도윤
2025-01-04,본점영업부,수신,적금,64472000,29.0,50835805,126.8,1.36,박건우
2025-05-10,인천지점,보험,방카슈랑스,11497000,40.0,14236797,80.8,8.52,전하준
2025-12-01,전북지점,카드,신용카드,53102000,35.0,47592889,111.6,1.6,안서윤
2025-07-02,전북지점,보험,방카슈랑스,336557000,30.0,454589725,74.0,9.97,최지우
2025-05-16,경기지점,수신,적금,25524000,40.0,32989508,77.4,0.64,장시우
2025-04-14,경남지점,수신,적금,33476000,38.0,37665349,88.9,2.05,안도윤
2025-02-15,충북지점,수신,정기예금,88636000,25.0,119465510,74.2,1.03,박수아
2025-07-14,강원지점,여신,소액신용대출,48091000,27.0,51859050,92.7,2.85,최건우
2025-11-10,대전지점,카드,신용카드,7282000,33.0,7452820,97.7,1.38,안민준
2025-09-19,강남금융센터,수신,외화예금,84683000,30.0,126374816,67.0,2.55,강태양
2025-09-01,세종지점,투자,펀드,26969000,29.0,24049438,112.1,3.4,안준서
2025-02-15,제주지점,카드,체크카드,7275000,42.0,8380076,86.8,2.87,장수아
2025-11-25,충북지점,여신,주택담보대출,19900000,41.0,27907422,71.3,2.4,오민서
2025-09-13,제주지점,카드,체크카드,64732000,,80231939,80.7,3.27,안유진
2025-06-04,본점영업부,투자,펀드,129813000,37.0,94109659,137.9,2.45,신다은
2025-07-09,세종지점,수신,적금,102876000,39.0,120914782,85.1,4.3,류도윤
2025-08-27,전남지점,카드,신용카드,47039000,35.0,40026093,117.5,3.17,최민서
2025-09-14,여의도PB센터,여신,전세자금대출,22410000,34.0,18885988,118.7,2.66,임유진
2025-06-23,충북지점,카드,체크카드,38321000,43.0,54721199,70.0,3.33,정건우
2025-04-29,전북지점,수신,외화예금,84535000,36.0,112858347,74.9,3.23,류건우
2025-10-10,울산지점,투자,펀드,46142000,34.0,37328875,123.6,1.66,김민서
2025-05-25,충북지점,수신,외화예금,36831000,33.0,36117175,102.0,1.41,박지민
2025-02-20,광주지점,여신,소액신용대출,232436000,38.0,302610618,76.8,1.97,한민준
2025-01-14,인천지점,수신,외화예금,111313000,37.0,145556648,76.5,2.61,정지우
2025-09-02,부산지점,카드,신용카드,7161000,37.0,10185017,70.3,1.87,신민서
2025-03-19,울산지점,여신,주택담보대출,41426000,50.0,56084186,73.9,2.04,안시우
2025-04-09,전남지점,투자,P2P연계,14402000,27.0,16417958,87.7,5.09,한서윤
2025-10-17,경남지점,여신,전세자금대출,31330000,39.0,24753475,126.6,0.73,권예준
2025-04-03,서울지점,카드,신용카드,16215000,34.0,17806521,91.1,2.61,최지민
2025-08-12,충북지점,여신,전세자금대출,40832000,38.0,56777716,71.9,0.96,박다은
2025-05-10,강남금융센터,수신,적금,9698000,37.0,12205686,79.5,2.78,강지호
2025-10-04,강원지점,카드,신용카드,10324000,44.0,10999680,93.9,2.62,황태양
2025-08-06,인천지점,투자,펀드,5373000,52.0,6589464,9999.0,6.36,한서연
2025-01-02,충북지점,여신,소액신용대출,36664000,25.0,29919686,122.5,2.46,황현우
2025-04-14,대구지점,카드,체크카드,21193000,35.0,19114979,110.9,0.92,신시우
2025-09-28,강남금융센터,보험,방카슈랑스,20021000,38.0,15778045,126.9,5.49,안태양
2025-05-01,울산지점,투자,P2P연계,8421000,28.0,5964986,141.2,0.49,홍지우
2025-01-25,강남금융센터,여신,전세자금대출,15176000,35.0,12998138,116.8,2.49,한민준
2025-08-11,제주지점,카드,체크카드,16918000,41.0,12345720,137.0,3.5,윤시우
2025-07-22,서울지점,여신,주택담보대출,35866000,27.0,29628707,121.1,2.48,김민준
2025-07-16,울산지점,여신,주택담보대출,23353000,33.0,21369156,109.3,0.96,신시우
2025-11-16,제주지점,보험,방카슈랑스,136959000,42.0,175975794,77.8,0.6,정민서
2025-10-20,경남지점,카드,신용카드,3543000,29.0,4261747,83.1,2.44,이수아
2025-09-15,부산지점,카드,체크카드,70827000,28.0,90296983,78.4,2.46,박민서
2025-10-07,전남지점,여신,주택담보대출,20266000,37.0,24219875,83.7,2.46,송시우
2025-02-07,충남지점,카드,체크카드,28977000,33.0,24295460,119.3,2.97,오태양
2025-03-03,광주지점,여신,주택담보대출,17986000,42.0,16293082,110.4,1.74,박서윤
2025-11-29,충남지점,여신,전세자금대출,10863000,33.0,8235451,131.9,2.65,김현우
2025-02-01,광주지점,수신,적금,8582000,31.0,9705071,88.4,2.61,서태양
2025-07-03,전남지점,여신,주택담보대출,148132000,48.0,162636263,9999.0,1.56,황예준
2025-08-20,세종지점,여신,주택담보대출,24802000,32.0,23327002,106.3,2.54,신시우
2025-02-17,대전지점,수신,외화예금,13160000,42.0,15533171,84.7,0.82,박준서
2025-07-18,대구지점,여신,소액신용대출,7271000,37.0,9660262,75.3,2.13,한민준
2025-11-03,여의도PB센터,투자,펀드,123936000,41.0,182676713,67.8,-5.81,김하준
2025-02-15,충남지점,투자,P2P연계,15539000,37.0,16000071,97.1,1.57,류가은
2025-11-06,경남지점,수신,적금,47152000,29.0,41252112,114.3,1.58,이민서
2025-09-30,충북지점,수신,정기예금,41011000,24.0,45031513,91.1,0.97,한채원
2025-01-12,여의도PB센터,수신,적금,14953000,40.0,18837177,79.4,2.57,신태양
2025-08-08,본점영업부,카드,신용카드,30388000,33.0,34798547,87.3,1.94,황하준
2025-04-17,울산지점,보험,방카슈랑스,48628000,41.0,55333335,87.9,-4.35,한지호
2025-12-28,대구지점,여신,소액신용대출,40628000,35.0,53584200,75.8,3.66,권수아
2025-04-04,광주지점,여신,소액신용대출,7164000,39.0,9636041,74.3,1.12,최하준
2025-09-15,부산지점,카드,신용카드,17258000,33.0,22916609,75.3,0.75,강시우
2025-07-30,인천지점,투자,펀드,32556000,34.0,40138050,81.1,2.83,윤민준
2025-08-04,충남지점,여신,소액신용대출,81284000,34.0,83842141,96.9,1.8,윤태양
2025-06-18,충남지점,투자,P2P연계,54899000,41.0,43356382,126.6,6.93,황하준
2025-11-12,본점영업부,투자,펀드,19303000,36.0,21813668,88.5,-0.04,신민서
2025-12-17,여의도PB센터,보험,방카슈랑스,41919000,38.0,34163204,122.7,6.46,정준서
2025-08-23,대구지점,여신,주택담보대출,7253000,37.0,8278164,87.6,2.16,한유진
2025-02-22,충남지점,투자,P2P연계,11400000,42.0,16123110,70.7,2.58,한현우
2025-02-17,경북지점,수신,적금,23832000,29.0,33587564,71.0,2.96,오서연
2025-11-08,충남지점,카드,신용카드,3993000,35.0,4122704,96.9,2.53,최현우
2025-04-30,서울지점,투자,P2P연계,16497000,36.0,18493833,89.2,0.12,신시우
2025-05-17,여의도PB센터,수신,적금,8669000,32.0,11144867,77.8,1.44,권지호
2025-04-17,부산지점,보험,방카슈랑스,19476000,38.0,23870365,81.6,1.65,임태양
2025-11-08,경남지점,투자,펀드,37131000,41.0,38721913,95.9,1.66,최지민
2025-08-31,부산지점,투자,펀드,83627000,36.0,87892988,95.1,4.84,장시우
2025-03-07,광주지점,수신,적금,37457000,,31656294,118.3,2.04,강준서
2025-04-12,충북지점,보험,방카슈랑스,2318000,39.0,2720797,85.2,3.39,전지우
2025-06-03,여의도PB센터,보험,방카슈랑스,34974000,40.0,30185552,115.9,4.43,신민서
2025-08-08,본점영업부,수신,정기예금,18875000,33.0,20197786,93.5,1.81,강현우
2025-06-30,세종지점,카드,체크카드,12398000,28.0,10234887,121.1,-0.1,홍수아
2025-10-23,본점영업부,여신,주택담보대출,150478000,33.0,144867155,103.9,1.45,정민준
2025-10-22,전남지점,수신,외화예금,49846000,34.0,68437961,72.8,1.41,신예준
2025-03-02,경북지점,수신,외화예금,14932000,28.0,20673896,72.2,1.41,한도윤
2025-08-20,본점영업부,보험,방카슈랑스,29012000,39.0,39984436,72.6,-4.69,오태양
2025-05-02,대구지점,여신,주택담보대출,25202000,38.0,33946322,74.2,2.06,윤건우
2025-04-01,강남금융센터,투자,펀드,10182000,25.0,9880382,103.1,1.33,이민준
2025-05-25,세종지점,투자,P2P연계,11346000,29.0,15022445,75.5,11.71,오민준
2025-05-09,대구지점,카드,신용카드,16143000,40.0,16354839,98.7,0.97,조서윤
2025-01-11,세종지점,여신,소액신용대출,30318000,42.0,29186617,103.9,1.49,이준서
2025-05-08,전남지점,수신,정기예금,35965000,36.0,43742554,82.2,2.16,류현우
2025-12-02,인천지점,수신,외화예금,21325000,44.0,24486147,87.1,1.32,임민서
2025-08-18,광주지점,여신,주택담보대출,128289000,30.0,171906299,74.6,1.38,한유진
2025-06-08,대전지점,수신,적금,143971000,40.0,112228951,128.3,1.4,한도윤
2025-10-13,강원지점,여신,전세자금대출,28810000,39.0,41046663,70.2,2.59,이도윤
2025-10-10,제주지점,카드,신용카드,2405000,31.0,2300569,104.5,2.64,임가은
2025-03-04,경북지점,여신,전세자금대출,13311000,37.0,11034745,120.6,2.66,임준서
2025-01-10,인천지점,보험,방카슈랑스,13751000,33.0,17397899,79.0,1.34,정지민
2025-09-15,경기지점,카드,신용카드,11564000,35.0,12177654,95.0,0.95,전지우
2025-08-19,울산지점,투자,펀드,56672000,43.0,76273696,74.3,10.14,오현우
2025-05-23,서울지점,투자,펀드,2132000,39.0,1805742,118.1,-2.04,박지민
2025-12-11,부산지점,투자,펀드,49335000,37.0,55073058,89.6,-5.84,안서윤
2025-12-18,부산지점,투자,펀드,124290000,23.0,182274812,68.2,4.46,강지호
2025-11-25,경기지점,카드,신용카드,7480000,28.0,10905684,68.6,3.24,안수아
2025-01-13,제주지점,카드,체크카드,61925000,32.0,83262199,74.4,2.26,류채원
2025-03-20,대전지점,수신,정기예금,24877000,32.0,35893552,69.3,1.79,서준서
2025-03-21,울산지점,여신,전세자금대출,24063000,42.0,32552741,73.9,1.1,홍태양
2025-07-24,강남금융센터,수신,정기예금,17362000,37.0,22156680,78.4,0.88,홍다은
2025-08-30,충북지점,수신,외화예금,102693000,33.0,81436326,126.1,2.68,홍지우
2025-05-23,광주지점,수신,외화예금,11445000,39.0,11924512,96.0,2.04,장지민
2025-05-13,제주지점,수신,정기예금,9195000,42.0,7512861,122.4,1.89,황건우
2025-08-21,인천지점,투자,P2P연계,19077000,38.0,14419961,132.3,4.54,황태양
2025-10-16,세종지점,카드,신용카드,73551000,39.0,69504520,105.8,1.06,황유진
2025-09-02,전남지점,수신,외화예금,59437000,29.0,85228630,69.7,2.46,박하준
2025-03-14,세종지점,수신,외화예금,85533000,33.0,124811428,68.5,3.46,류도윤
2025-11-25,광주지점,여신,소액신용대출,25433000,34.0,28080398,90.6,1.68,장수아
2025-08-04,전남지점,카드,신용카드,8259000,35.0,10092429,81.8,1.77,이현우
2025-07-31,세종지점,카드,신용카드,25931000,42.0,31741061,81.7,1.42,정가은
2025-09-06,충북지점,카드,체크카드,88215000,29.0,126292876,69.8,1.95,송유진
2025-02-23,부산지점,여신,소액신용대출,9797000,37.0,9228866,106.2,1.11,송채원
2025-08-16,충남지점,여신,전세자금대출,11759000,40.0,11095040,106.0,1.9,신가은
2025-11-01,대전지점,여신,전세자금대출,161554000,28.0,189483227,85.3,2.41,임민서
2025-03-18,강남금융센터,카드,체크카드,4286000,33.0,4230564,101.3,1.65,이하준
2025-10-04,강남금융센터,카드,체크카드,102494000,33.0,120030273,85.4,2.61,전지우
2025-05-10,충북지점,수신,정기예금,26512000,28.0,37904790,69.9,2.92,김서윤
2025-11-24,울산지점,투자,P2P연계,5624000,,8363582,67.2,3.77,강현우
2025-06-09,제주지점,보험,방카슈랑스,7135000,39.0,7151997,99.8,-4.54,류지호
2025-01-09,서울지점,투자,P2P연계,28346000,28.0,32563423,87.0,-0.76,이민서
2025-02-28,대구지점,수신,적금,182408000,38.0,144144547,126.5,1.94,김준서
2025-06-22,강남금융센터,여신,전세자금대출,25506000,35.0,19731715,129.3,2.59,김지우
2025-12-17,전남지점,여신,전세자금대출,19676000,38.0,13867929,141.9,2.36,서가은
2025-04-16,전북지점,수신,외화예금,42516000,,36765236,115.6,2.06,송서윤
2025-01-25,세종지점,투자,펀드,25808000,38.0,28530852,90.5,4.09,강유진
2025-01-17,본점영업부,여신,소액신용대출,14534000,39.0,20467852,71.0,4.26,오도윤
2025-05-20,인천지점,여신,주택담보대출,4430000,50.0,4451887,99.5,2.34,권수아
2025-07-04,여의도PB센터,여신,소액신용대출,9285000,32.0,7536964,123.2,0.85,최도윤
2025-08-16,강원지점,여신,주택담보대출,19587000,37.0,17663656,110.9,1.65,신건우
2025-04-16,강원지점,수신,외화예금,90184000,30.0,120987385,9999.0,2.02,정도윤
2025-09-19,전남지점,수신,외화예금,339806000,32.0,409928039,82.9,1.66,임지우
2025-04-01,인천지점,카드,신용카드,55562000,32.0,79834383,69.6,1.21,윤다은
2025-12-02,울산지점,여신,소액신용대출,28734000,39.0,41029575,70.0,1.54,황유진
2025-08-14,세종지점,수신,적금,167090000,32.0,123990420,134.8,1.33,김태양
2025-10-18,본점영업부,여신,주택담보대출,5680000,42.0,4384515,129.5,1.24,윤지민
2025-02-17,충북지점,여신,전세자금대출,17087000,40.0,25533061,66.9,3.73,권지우
2025-04-21,전북지점,카드,체크카드,35073000,33.0,52110172,67.3,1.42,전서윤
2025-01-24,인천지점,투자,펀드,12572000,45.0,9688367,129.8,5.11,박채원
2025-04-18,충북지점,수신,적금,38990000,32.0,46815682,83.3,3.09,홍가은
2025-07-14,경북지점,수신,적금,30132000,41.0,35583729,84.7,1.45,윤준서
2025-12-10,울산지점,여신,주택담보대출,107778000,43.0,150183990,71.8,2.47,이시우
2025-04-25,경북지점,수신,적금,5668000,41.0,5750289,98.6,1.86,장지민
2025-06-10,경기지점,여신,전세자금대출,113101000,42.0,163028566,69.4,1.1,권유진
2025-03-04,대전지점,보험,방카슈랑스,20087000,36.0,24187299,83.0,5.62,김예준
2025-01-22,대전지점,보험,방카슈랑스,38643000,34.0,28006668,138.0,3.85,윤도윤
2025-02-27,대전지점,수신,정기예금,26455000,41.0,24240332,109.1,1.38,한건우
2025-03-07,강남금융센터,투자,펀드,44503000,32.0,66063160,67.4,2.7,김서연
2025-09-01,경남지점,투자,P2P연계,29793000,27.0,39955907,74.6,8.25,장수아
2025-01-12,제주지점,카드,신용카드,30622000,26.0,26245762,116.7,1.29,조도윤
2025-06-29,강원지점,보험,방카슈랑스,20759000,34.0,24959869,9999.0,8.03,정태양
2025-05-12,경북지점,여신,주택담보대출,21841000,39.0,16511930,132.3,1.2,오지호
2025-07-13,경남지점,수신,외화예금,11944000,32.0,11592354,103.0,3.04,이도윤
2025-06-03,본점영업부,보험,방카슈랑스,23062000,29.0,30778121,74.9,3.34,서건우
2025-01-30,부산지점,수신,정기예금,8563000,34.0,9356612,91.5,1.79,류지우
2025-04-27,충남지점,투자,펀드,33695000,33.0,37813232,89.1,-3.19,박민서
2025-03-21,경남지점,카드,신용카드,37348000,45.0,29885454,125.0,2.07,윤건우
2025-07-13,경북지점,투자,펀드,8978000,42.0,8813210,101.9,10.02,신지우
2025-04-05,울산지점,여신,소액신용대출,16987000,42.0,12982696,130.8,1.98,오하준
2025-07-12,본점영업부,카드,체크카드,3313000,42.0,3048535,108.7,3.0,전하준
2025-05-30,본점영업부,여신,주택담보대출,30429000,37.0,22739614,133.8,2.1,한태양
2025-07-05,전남지점,카드,체크카드,18532000,39.0,15872134,116.8,3.11,오건우
2025-03-17,전남지점,카드,신용카드,8635000,37.0,11191939,77.2,0.53,윤채원
2025-05-02,경북지점,여신,소액신용대출,22633000,44.0,30950740,73.1,3.4,강서윤
2025-04-29,부산지점,수신,정기예금,14646000,30.0,12557459,116.6,2.89,권수아
2025-08-23,대구지점,보험,방카슈랑스,21971000,38.0,19763067,111.2,5.92,김하준
