대출ID,신청일,대출금액,금리(%),기간(개월),신용등급,지역,연령대,대출목적,연체여부,연체일수,상환상태
LN200122,2024-02-05,1700000,15.56,48,5등급,서울,30대,의료비,N,0,완제
LN201034,2025-02-15,2740000,18.22,36,5등급,인천,30대,채무상환,N,0,상환중
LN200577,2024-07-07,7560000,17.22,60,5등급,충남,20대,의료비,N,0,정상상환
LN200425,2025-05-01,3730000,13.26,12,4등급,충남,40대,의료비,N,0,완제
LN200487,2024-11-12,3000000,17.45,24,6등급,대구,40대,생활자금,Y,52,연체
LN201839,2024-02-21,2190000,7.33,6,2등급,제주,30대,기타,N,0,상환중
LN201437,2024-04-03,1310000,7.99,24,2등급,인천,50대,기타,N,0,상환중
LN203008,2024-02-11,2310000,6.14,12,2등급,부산,40대,사업자금,N,0,정상
LN201290,2024-11-07,650000,18.02,6,6등급,세종,30대,기타,N,0,상환중
LN201390,2024-06-24,1230000,16.15,60,5등급,경기,50대,사업자금,N,0,완제
LN200337,2024-04-22,5880000,7.79,24,2등급,광주,30대,생활자금,N,0,상환중
LN203068,2024-11-04,2030000,12.02,6,4등급,충남,30대,교육비,N,0,정상상환
LN203313,2024-03-27,1620000,10.7,12,3등급,충남,40대,의료비,N,0,정상
LN203758,2024-07-01,1460000,13.07,60,4등급,인천,60대 이상,기타,N,0,정상상환
LN200812,2025-05-05,3570000,12.45,24,4,울산,40대,주거자금,N,0,상환중
LN200633,2024-04-10,1220000,3.9,36,1등급,서울,20대,사업자금,N,0,상환중
LN202013,2025-01-10,1800000,9.29,48,3등급,제주,30대,기타,N,0,완제
LN203998,2025-05-21,2980000,3.74,24,2등급,인천,50대,생활자금,N,0,상환중
LN205771,2024-04-18,2050000,16.88,6,5등급,세종,20대,기타,Y,57,연체
LN204247,2024-05-11,5200000,21.44,6,7등급,광주,30대,교육비,N,0,상환중
LN200071,2024-01-11,8560000,5.86,36,2등급,충남,20대,의료비,N,0,상환중
LN204830,2025-06-24,2400000,17.83,6,5등급,경남,60대 이상,사업자금,N,0,정상
LN203797,2024-03-10,3660000,16.35,24,5등급,전남,30대,사업자금,Y,3,연체
LN200403,2024-12-13,2060000,10.91,6,4등급,충남,40대,기타,N,0,정상
LN201141,2024-10-16,4690000,10.42,6,3등급,전북,30대,기타,N,0,상환중
LN205215,2024-07-12,1370000,12.69,24,4등급,광주,30대,교육비,N,0,완제
LN204588,2024-06-16,2240000,10.42,60,4등급,경기,30대,주거자금,N,0,정상
LN204119,2024-10-15,1980000,14.73,24,5등급,대전,60대 이상,생활자금,N,0,정상상환
LN200092,2024-08-17,1110000,17.77,12,6등급,인천,50대,사업자금,N,0,정상상환
LN205080,2024-07-29,610000,10.63,36,3등급,부산,40대,주거자금,N,0,완제
LN200297,2024-10-18,8830000,18.34,48,6등급,경북,30대,주거자금,N,0,상환중
LN204723,2024-06-29,4490000,12.02,12,4등급,경기,50대,사업자금,N,0,상환중
LN200089,2025-02-18,2050000,11.08,36,4등급,대전,40대,의료비,N,0,완제
LN203690,2025-04-08,1630000,10.26,60,3등급,대구,30대,주거자금,N,0,상환중
LN200290,2024-08-16,2590000,21.19,12,7등급,세종,20대,교육비,N,0,정상상환
LN201581,2024-08-29,1530000,12.28,36,4등급,대구,30대,의료비,N,0,상환중
LN201061,2024-06-14,1080000,11.79,12,4등급,울산,40대,교육비,N,0,상환중
LN202006,2025-03-19,1560000,21.17,36,7등급,광주,40대,기타,N,0,완제
LN202490,2024-07-25,940000,20.07,36,7등급,광주,20대,생활자금,Y,18,연체
LN201973,2024-12-22,2810000,10.5,24,3등급,대전,20대,채무상환,N,0,정상상환
LN203662,2025-04-15,1570000,14.94,12,5등급,제주,30대,의료비,N,0,완제
LN201311,2025-02-01,1070000,19.84,48,7등급,경북,30대,주거자금,N,0,상환중
LN203484,2024-08-15,1910000,17.79,6,6등급,전북,50대,생활자금,N,0,완제
LN205458,2024-01-19,1190000,7.45,6,3등급,부산,50대,교육비,N,0,완제
LN200457,2024-11-08,6500000,6.18,24,2등급,인천,40대,생활자금,N,0,정상
LN204222,2025-05-16,3520000,12.54,24,4등급,인천,30대,사업자금,N,0,정상상환
LN203976,2025-02-27,2040000,18.46,48,6등급,충남,60대 이상,주거자금,N,0,정상
LN205651,2024-09-27,2390000,6.75,12,1등급,충북,30대,기타,N,0,정상
LN204131,2025-05-27,6240000,19.82,24,7등급,경기,50대,사업자금,Y,88,연체
LN200406,2025-05-25,1530000,12.56,60,4등급,부산,30대,기타,Y,6,연체
LN200945,2024-01-05,1400000,19.37,12,7등급,인천,20대,주거자금,N,0,상환중
LN200559,2024-08-31,1610000,20.45,36,7등급,광주,40대,기타,N,0,완제
LN201017,2025-05-03,1000000,11.04,12,3등급,Seoul,40대,기타,N,0,상환중
LN204038,2024-11-14,4740000,7.77,24,3등급,광주,30대,의료비,N,0,완제
LN205802,2024-06-24,10090000,10.14,60,4등급,제주,20대,기타,N,0,완제
LN203648,2024-09-17,770000,10.26,24,3등급,부산,30대,교육비,N,0,상환중
LN202851,2024-02-05,6400000,11.64,24,3등급,제주,30대,의료비,N,0,정상상환
LN203113,2025-05-26,1970000,10.82,48,3등급,서울,20대,생활자금,Y,7,연체
LN205395,2024-04-20,6980000,16.2,24,5등급,울산,30대,주거자금,N,0,완제
LN202600,2025-06-12,6370000,99.9,48,4등급,경북,20대,주거자금,N,0,상환중
LN200789,2025-03-24,8290000,7.15,60,2등급,충남,40대,기타,아니오,0,상환중
LN204224,2024-09-15,980000,18.28,24,5등급,충북,40대,교육비,N,0,상환중
LN203197,2024-03-01,2600000,9.33,24,3등급,서울,30대,주거자금,N,0,완제
LN202475,2024-04-16,1680000,14.22,36,5등급,광주,50대,의료비,N,0,정상상환
LN200880,2024-10-17,1310000,7.01,12,2등급,경북,40대,기타,N,0,상환중
LN200342,2025-04-12,4640000,5.65,36,2등급,경북,20대,사업자금,N,0,정상상환
LN202693,2024-03-08,4160000,7.57,12,3등급,광주,30대,기타,N,0,상환중
LN200233,2024-11-11,3670000,15.91,36,5등급,충남,20대,사업자금,N,0,정상상환
LN202638,2025-02-17,4030000,20.1,48,7등급,경기,30대,기타,N,0,정상
LN202416,2025-03-30,5730000,9.06,60,2등급,경북,30대,사업자금,아니오,0,정상상환
LN201436,2024-12-07,5730000,6.33,24,2등급,세종,20대,교육비,N,0,정상상환
LN202960,2024-10-09,2450000,14.57,24,5등급,경북,30대,주거자금,N,0,완제
LN201266,2024-12-21,2770000,17.4,60,5등급,강원,30대,생활자금,N,0,완제
LN205569,2025-03-11,2070000,6.7,12,2등급,제주,30대,주거자금,N,0,정상상환
LN200129,2025-01-14,4200000,19.59,24,6등급,충북,50대,기타,N,0,완제
LN203156,2024-08-15,1740000,4.92,24,1등급,경기,20대,생활자금,N,0,상환중
LN203896,2024-02-24,3080000,19.88,12,6등급,인천,30대,교육비,Y,14,연체
LN200431,2024-06-27,1060000,21.52,36,7등급,전남,20대,교육비,N,0,정상
LN203775,2025-02-07,1230000,6.71,24,2등급,경기,30대,사업자금,N,0,상환중
LN205211,2025-03-08,3650000,13.08,6,4등급,충남,50대,사업자금,N,0,완제
LN202773,2025-02-08,2530000,5.41,12,1등급,울산,30대,주거자금,N,0,상환중
LN201596,2024-07-04,4840000,7.3,12,2등급,전남,30대,의료비,N,0,완제
LN200618,2025-01-01,3420000,19.85,6,7등급,전북,30대,교육비,Y,61,연체
LN202819,2025-05-17,5180000,8.2,48,3,충남,40대,사업자금,N,0,상환중
LN202566,2024-11-04,650000,11.34,48,3등급,부산,60대 이상,사업자금,N,0,상환중
LN202601,2024-03-16,720000,20.62,36,7등급,인천,30대,기타,Y,8,연체
LN201719,2024-03-25,1670000,3.1,12,1등급,전남,30대,기타,아니오,0,상환중
LN204681,2024-02-01,1270000,7.89,60,3등급,전남,20대,생활자금,N,0,상환중
LN204845,2025-05-12,2950000,19.18,12,7등급,충북,30대,사업자금,N,0,정상상환
LN203402,2024-04-08,2740000,7.02,6,3등급,대전,40대,사업자금,N,0,상환중
LN204011,2025-06-08,800000,14.22,60,5등급,광주,50대,사업자금,N,0,상환중
LN201909,2024-03-07,3120000,10.04,6,3등급,인천,60대 이상,채무상환,N,0,정상
LN202890,2024-11-16,13590000,13.87,24,4등급,경북,40대,주거자금,N,0,정상
LN203931,2025-03-25,1440000,9.36,6,2등급,인천,60대 이상,생활자금,N,0,완제
LN201965,2024-06-21,1850000,9.36,24,3등급,서울,60대 이상,의료비,N,0,상환중
LN205241,2024-11-23,1740000,12.14,12,4등급,대전,20대,사업자금,N,0,정상상환
LN200444,2025-05-20,3110000,14.82,36,5등급,충남,50대,기타,Y,16,연체
LN204705,2024-02-27,1900000,6.28,12,2등급,전남,60대 이상,의료비,N,0,완제
LN201424,2025-02-02,4650000,14.89,36,5등급,충남,30대,채무상환,Y,5,연체
LN200744,2024-03-26,920000,4.89,24,1등급,세종,30대,채무상환,N,0,상환중
LN202793,2025-01-11,3070000,11.21,48,3등급,세종,20대,주거자금,N,0,상환중
LN202359,2024-06-06,1720000,12.87,12,4등급,인천,40대,사업자금,N,0,정상
LN203482,2025-05-31,900000,5.76,24,1등급,대구,20대,사업자금,N,0,상환중
LN201587,2025-02-19,2420000,16.9,60,6등급,부산,30대,주거자금,N,0,상환중
LN204970,2025-03-20,2210000,8.15,24,2등급,서울,30대,기타,N,0,상환중
LN201938,2024-10-12,1560000,15.66,48,5등급,대전,40대,의료비,Y,120,상각
LN202320,2024-05-05,510000,7.26,24,2등급,대구,40대,채무상환,N,0,정상상환
LN204677,2024-12-05,1560000,12.42,24,3등급,제주,20대,채무상환,N,0,정상
LN205357,2024-07-17,6110000,18.89,24,6등급,충남,20대,주거자금,N,0,상환중
LN202993,2024-04-18,1310000,12.91,6,4등급,대구,50대,사업자금,N,0,완제
LN204436,2025-04-21,2050000,7.7,60,1등급,세종,20대,채무상환,N,0,상환중
LN205399,2025-03-13,1390000,10.83,36,4등급,전남,30대,사업자금,N,0,완제
LN200896,2024-05-21,500000,18.66,60,6등급,부산,20대,사업자금,N,0,정상상환
LN203217,2024-06-24,3500000,5.99,24,1등급,대전,30대,기타,N,0,완제
LN203317,2024-06-04,1770000,15.33,6,5등급,대구,20대,사업자금,N,0,완제
LN203595,2025-04-15,2720000,13.31,24,5등급,인천,60대 이상,교육비,N,0,상환중
LN202670,2024-06-07,2210000,9.15,24,3등급,전북,40대,기타,Y,14,연체
LN203637,2024-08-29,5060000,7.48,24,3등급,경북,30대,채무상환,N,0,상환중
LN205497,2024-07-06,990000,14.5,24,5등급,제주,30대,채무상환,N,0,완제
LN202071,2024-07-25,1440000,18.76,48,6등급,서울,60대 이상,주거자금,Y,20,연체
LN203109,2025-03-31,1480000,6.47,12,2등급,강원,20대,주거자금,N,0,상환중
LN204166,2024-10-11,980000,7.99,24,2등급,전남,20대,주거자금,N,0,정상상환
LN205023,2024-01-02,1340000,15.16,24,5등급,전남,50대,의료비,N,0,상환중
LN203283,2024-01-01,2380000,5.93,60,2등급,전남,40대,기타,N,0,정상
LN200020,2024-09-04,1310000,8.45,12,3등급,대구,20대,생활자금,N,0,상환중
LN200494,2025-03-12,8630000,11.69,12,4등급,울산,50대,생활자금,N,0,완제
LN202236,2024-04-03,2590000,15.11,48,5등급,대전,20대,기타,Y,39,연체
LN205975,2024-02-22,2820000,11.0,60,4,전남,20대,주거자금,N,0,정상
LN202142,2024-03-02,3820000,12.36,24,4등급,울산,30대,주거자금,N,0,완제
LN204957,2024-12-18,1130000,12.74,36,4등급,울산,40대,의료비,N,0,상환중
LN205333,2025-06-03,2700000,9.51,12,3등급,충남,20대,생활자금,N,0,상환중
LN203264,2025-05-26,1450000,11.54,12,4등급,충남,30대,생활자금,N,0,정상
LN202904,2024-10-30,500000,11.87,24,4등급,충남,30대,기타,Y,70,연체
LN205253,2024-07-15,6650000,11.48,24,4등급,제주,30대,교육비,N,0,정상상환
LN203381,2024-06-10,4950000,13.17,36,4등급,경기,30대,기타,N,0,정상상환
LN205889,2025-03-21,1510000,18.85,60,6등급,전남,20대,기타,N,0,상환중
LN204402,2024-11-01,2900000,6.36,48,2등급,광주,20대,교육비,N,0,상환중
LN203960,2024-05-20,4800000,18.89,48,6등급,강원,40대,생활자금,N,0,완제
LN204891,2024-07-28,5460000,11.33,12,4등급,대구,30대,주거자금,N,0,정상상환
LN202549,2025-06-23,3250000,9.57,12,3등급,대전,20대,의료비,N,0,완제
LN202518,2025-02-22,2520000,13.37,24,5등급,대전,30대,사업자금,N,0,상환중
LN204989,2025-01-25,1110000,10.85,12,4등급,서울,40대,교육비,N,0,정상
LN201412,2024-06-21,1050000,6.57,12,1등급,경남,30대,생활자금,N,0,상환중
LN202001,2024-04-11,5190000,11.27,48,4등급,서울,20대,주거자금,N,0,정상
LN201134,2024-06-11,2000000,5.33,6,1등급,대전,40대,교육비,N,0,정상
LN203170,2025-04-24,2080000,11.44,12,4등급,서울,30대,생활자금,N,0,완제
LN204008,2025-05-18,950000,19.19,12,6등급,광주,50대,주거자금,N,0,정상
LN201055,2025-01-29,2680000,13.85,24,5등급,강원,30대,의료비,N,0,정상상환
LN202804,2024-09-12,3130000,12.73,48,5등급,부산,30대,기타,N,0,정상상환
LN201806,2024-10-27,2230000,13.69,48,5등급,광주,50대,기타,N,0,상환중
LN203900,2024-11-27,3200000,12.91,24,4등급,부산광역시,30대,생활자금,N,0,정상
LN203421,2024-06-16,1170000,6.85,60,1등급,강원,20대,교육비,N,0,정상상환
LN205715,2025-04-04,660000,10.4,60,4등급,전북,50대,기타,N,0,정상
LN201789,2025-03-18,2700000,7.03,24,2등급,서울,20대,채무상환,N,0,정상상환
LN201810,2024-05-20,1740000,11.1,60,4등급,강원,30대,교육비,N,0,정상상환
LN203136,2024-06-27,4110000,20.01,12,6등급,서울,40대,채무상환,N,0,상환중
LN204241,2024-06-24,2300000,15.3,12,5등급,경기도,20대,교육비,N,0,상환중
LN203282,2025-02-26,700000,17.65,36,5등급,경북,50대,주거자금,N,0,완제
LN204560,2024-06-16,500000,14.62,12,5등급,울산,30대,생활자금,N,0,정상상환
LN201825,2025-01-20,1610000,11.47,60,4등급,경기,20대,교육비,N,0,정상
LN205532,2025-02-19,2510000,9.66,60,3등급,전남,40대,기타,N,0,완제
LN201872,2025-03-29,2970000,10.06,60,3등급,대구,40대,의료비,N,0,정상
LN205678,2024-09-01,1990000,14.12,24,4등급,대전,40대,주거자금,N,0,완제
LN204872,2025-03-12,1150000,12.88,24,4등급,대구,40대,채무상환,N,0,상환중
LN204954,2025-06-05,3660000,6.8,24,2등급,경남,20대,주거자금,N,0,정상상환
LN203577,2025-03-08,1760000,12.46,60,4등급,대구,30대,채무상환,N,0,완제
LN203770,2024-10-23,3650000,9.93,6,4등급,충북,30대,사업자금,N,0,정상상환
LN202630,2025-05-11,4980000,9.23,24,3등급,경기,30대,주거자금,N,0,완제
LN202326,2024-07-19,3310000,10.04,24,3등급,세종,20대,채무상환,N,0,상환중
LN202949,2024-02-06,3750000,10.47,36,4등급,경남,20대,채무상환,N,0,정상상환
LN204446,2024-10-07,3530000,10.79,24,3등급,부산,50대,채무상환,N,0,상환중
LN205163,2025-05-19,1640000,15.87,60,5등급,서울특별시,30대,주거자금,N,0,정상상환
LN203858,2025-05-04,2470000,16.89,12,5등급,광주,60대 이상,채무상환,N,0,상환중
LN205561,2024-06-30,1920000,,12,,,20대,,N,0,정상상환
LN205418,2025-03-01,1500000,5.66,12,2등급,경북,40대,의료비,N,0,정상
LN204555,2024-06-11,6640000,14.95,48,5등급,서울,20대,주거자금,N,0,완제
LN203678,2025-01-01,3870000,8.62,24,3등급,인천,40대,주거자금,N,0,정상상환
LN201083,2024-06-11,4840000,6.01,36,1등급,충북,20대,의료비,N,0,상환중
LN204775,2024-02-15,850000,18.83,12,6등급,광주,30대,의료비,Y,9,연체
LN202491,2024-12-11,1440000,13.27,12,4등급,전북,30대,사업자금,N,0,완제
LN204632,2025-04-19,1470000,7.66,24,2등급,부산,30대,기타,N,0,상환중
LN203873,2025-05-12,500000,8.13,24,2등급,충남,20대,교육비,Y,94,채무불이행
LN200933,2024-11-17,2070000,18.43,24,6등급,전북,40대,의료비,N,0,상환중
LN201808,2025-04-04,1940000,6.37,24,2등급,경북,30대,교육비,N,0,상환중
LN205089,2025-01-31,1600000,7.95,12,2등급,세종,50대,채무상환,N,0,완제
LN202352,2025-01-27,2420000,11.19,60,4등급,경기,30대,생활자금,N,0,상환중
LN205277,2025-02-24,1380000,12.03,24,4등급,대전,40대,주거자금,N,0,상환중
LN205151,2025-03-06,560000,12.95,24,4등급,강원,30대,주거자금,N,0,정상
LN203743,2024-09-08,2130000,20.07,24,6등급,세종,30대,의료비,N,0,정상상환
LN202974,2024-10-29,2010000,17.14,24,5등급,전남,50대,채무상환,N,0,상환중
LN201987,2024-10-23,1180000,13.01,24,4등급,광주,40대,기타,N,0,정상상환
LN204684,2025-01-06,9790000,18.05,36,7등급,충북,50대,기타,Y,43,연체
LN204929,2024-03-16,1540000,8.0,24,3등급,부산,20대,의료비,N,0,완제
LN203794,2025-01-14,1210000,18.59,6,6등급,경남,20대,기타,N,0,상환중
LN201391,2024-10-26,2870000,10.95,24,4등급,대구,50대,사업자금,Y,14,연체
LN200746,2025-06-21,520000,10.57,24,3등급,충북,30대,주거자금,N,0,상환중
LN204373,2025-02-05,5790000,5.62,12,1등급,전북,20대,기타,N,0,정상상환
LN204022,2025-01-05,1180000,5.48,24,1등급,서울,40대,교육비,N,0,정상상환
LN204800,2024-10-02,9410000,15.85,12,5등급,전남,30대,기타,N,0,상환중
LN201434,2024-02-29,2300000,19.03,36,6등급,전북,40대,채무상환,N,0,정상
LN205711,2024-02-19,2390000,10.08,12,3등급,전북,30대,교육비,N,0,정상
LN201977,2024-07-25,2880000,19.65,60,7등급,울산,60대 이상,생활자금,Y,14,연체
LN201559,2024-05-01,2850000,16.8,36,5등급,인천,20대,채무상환,N,0,완제
LN203261,2025-06-20,820000,8.35,36,2등급,부산,40대,주거자금,N,0,완제
LN201415,2024-09-06,2200000,16.1,12,5등급,경남,50대,기타,Y,38,연체
LN203173,2025-05-24,2470000,9.37,36,3등급,경남,30대,채무상환,N,-1,정상상환
LN202973,2024-01-01,1480000,16.51,12,5등급,세종,20대,생활자금,N,0,상환중
LN205666,2024-08-16,930000,11.17,12,4등급,광주,20대,교육비,Y,13,연체
LN200213,2025-05-19,2190000,4.2,12,1등급,부산,40대,교육비,N,0,상환중
LN203689,2024-06-26,2340000,3.89,36,1등급,제주,30대,기타,N,0,완제
LN205869,2025-06-14,750000,13.52,6,4등급,부산,30대,사업자금,N,0,상환중
LN201486,2024-12-03,980000,14.55,24,5등급,경북,20대,생활자금,N,0,상환중
LN202298,2024-05-16,760000,10.29,24,3등급,충남,20대,주거자금,N,0,상환중
LN205863,2025-02-12,5400000,11.76,24,4등급,대전,40대,의료비,N,0,상환중
LN203825,2024-08-27,2400000,5.8,12,2등급,경남,20대,기타,N,0,상환중
LN203119,2024-04-11,3030000,11.88,24,4등급,전남,40대,사업자금,N,0,상환중
LN205353,2024-08-06,2180000,16.04,6,5등급,대구,20대,주거자금,N,0,상환중
LN201407,2024-09-02,940000,12.51,24,5등급,부산,30대,채무상환,N,0,정상상환
LN203024,2025-05-11,1950000,8.15,60,2등급,경북,50대,교육비,N,0,정상상환
LN205455,2024-12-01,1830000,11.77,48,4등급,광주,40대,기타,Y,52,연체
LN201662,2024-01-21,4400000,7.33,12,2등급,인천,60대 이상,의료비,N,0,상환중
LN200712,2024-07-02,1390000,9.24,60,3등급,전북,50대,생활자금,N,0,정상상환
LN202685,2024-04-29,2000000,9.43,60,3등급,대구,60대 이상,의료비,N,0,상환중
LN203312,2024-04-09,4280000,12.29,24,4등급,제주,40대,생활자금,N,0,정상상환
LN200424,2024-10-15,3350000,6.86,36,1등급,충북,60대 이상,교육비,Y,63,연체
LN201934,2025-06-02,1050000,13.1,12,5등급,울산,50대,채무상환,N,0,정상
LN204639,2024-08-06,810000,8.57,24,3등급,전남,50대,기타,N,0,정상상환
LN203467,2024-06-09,3070000,10.25,60,3등급,광주,40대,생활자금,Y,26,연체
LN204749,2025-05-13,520000,9.73,12,3등급,광주,40대,기타,N,0,정상
LN205776,2024-11-08,3210000,14.6,60,5등급,전남,50대,생활자금,N,0,정상
LN202513,2025-05-05,5310000,6.97,60,2등급,경기,20대,채무상환,N,0,상환중
LN204488,2024-03-18,2100000,18.66,24,7등급,제주,20대,생활자금,Y,39,연체
LN205043,2025-01-22,4410000,18.59,6,6등급,제주,40대,생활자금,N,0,완제
LN203969,2024-02-10,1890000,16.61,48,5등급,경북,20대,기타,N,0,완제
